No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
282,eRASS1 J072049.1-732018,110.2029,-73.3391,GClstr,19337.0,0.0645,UUN,,12.63,1,0,0,1,1,0,0
284,WISEA J072048.51-732017.4,110.20299,-73.33788,G,19350.0,0.064545,SLS,18.8b,12.664,3,0,27,5,3,2,0
330,WISEA J072054.14-733000.5,110.2256,-73.50014,G,33481.0,0.111682,PUN,,11.275,1,0,27,4,1,2,0
1199,WISEA J072218.36-734001.4,110.57654,-73.66706,G,24957.0,0.083246,PUN,,14.436,1,0,27,4,1,2,0
1291,[MS2023] WDF-P-0050,110.60577,-73.47358,G,197863.0,0.66,PUN,,4.66,1,0,0,1,1,0,0
1307,[MS2023] WDF-P-1195,110.61219,-73.47918,G,872396.0,2.91,PUN,,4.722,1,0,0,1,2,0,0
1308,[HOO2023] F150DA-052,110.61225,-73.47606,G,473672.0,1.58,PSE,,4.629,1,0,0,1,1,0,0
1316,[MS2023] WDF-P-0949,110.61479,-73.47742,G,3258744.0,10.87,PUN,,4.631,1,0,0,1,1,0,0
1318,[ACF2023] 01514,110.61509,-73.47755,G,2952956.0,9.85,PSE,,4.631,3,0,0,2,5,0,0
1342,[MS2023] WDF-P-0930,110.62034,-73.47607,G,2377355.0,7.93,PUN,,4.509,1,0,0,1,2,0,0
1345,[MS2023] WDF-P-2702,110.62254,-73.48923,G,380736.0,1.27,PUN,,4.912,1,0,0,1,2,0,0
1347,[DMD2023] 007606,110.62317,-73.48491,G,2964948.0,9.89,PUN,,4.751,1,0,0,1,2,0,0
1348,[MS2023] WDF-P-0178,110.62359,-73.47081,G,4143132.0,13.82,PUN,,4.314,1,0,0,1,2,0,0
1362,[MS2023] WDF-P-2555,110.62753,-73.48447,G,1007303.0,3.36,PUN,,4.675,1,0,0,1,2,0,0
1363,[MS2023] WDF-P-0822,110.62808,-73.47384,G,2089554.0,6.97,PUN,,4.329,1,0,0,1,2,0,0
1375,[HOO2023] F200DA-061,110.63204,-73.47739,G,1471981.0,4.91,PSE,,4.376,1,0,0,1,1,0,0
1388,[HOO2023] F200DA-089,110.63513,-73.46856,G,4715736.0,15.73,PSE,,4.078,1,0,0,1,1,0,0
1389,[HOO2023] SM-z12-1,110.63579,-73.47592,G,3738412.0,12.47,PUN,,4.276,3,0,0,3,2,0,0
1397,[RBI2023] SCHACHER,110.63858,-73.48643,G,140902.0,0.47,PUN,,4.593,2,0,0,2,2,0,0
1401,[HOO2023] F150DA-024,110.63942,-73.48597,G,785456.0,2.62,PSE,,4.565,1,0,0,1,1,0,0
1406,[RBI2023] KABERLABA,110.64054,-73.46765,G,1801753.0,6.01,PUN,,3.971,1,0,0,1,2,0,0
1407,[MS2023] WDF-P-3653,110.64064,-73.489,G,2197479.0,7.33,PUN,,4.662,1,0,0,1,2,0,0
1420,[MS2023] WDF-P-4197,110.64458,-73.49165,G,2149512.0,7.17,PUN,,4.715,1,0,0,1,2,0,0
1423,[HOO2023] F200DA-098,110.645,-73.46672,G,1672842.0,5.58,PSE,,3.878,1,0,0,1,1,0,0
1427,[MS2023] WDF-P-2190,110.64584,-73.47839,G,1379046.0,4.6,PUN,,4.21,1,0,0,1,2,0,0
1429,[DMD2023] 012218,110.64618,-73.47585,G,2901991.0,9.68,PUN,,4.122,2,0,0,3,5,0,0
1430,[ACF2023] 02779,110.64618,-73.47585,G,2851027.0,9.51,PSE,,4.122,2,0,0,2,4,0,0
1434,[DMD2023] 003398,110.64737,-73.49407,G,2901991.0,9.68,PUN,,4.778,1,0,0,1,2,0,0
1442,[MS2023] WDF-P-3551,110.64958,-73.48697,G,122915.0,0.41,PUN,,4.467,1,0,0,1,2,0,0
1449,[ASF2023] SMACS0723_z11d,110.65319,-73.46923,G,215851.0,0.72,PUN,,3.82,1,0,0,1,2,0,0
1456,[HOO2023] F200DA-056,110.65429,-73.47819,G,1555923.0,5.19,PSE,,4.084,1,0,0,1,1,0,0
1466,[MS2023] WDF-P-7484,110.65731,-73.50201,G,95934.0,0.32,PUN,,5.004,1,0,0,1,1,0,0
1473,[MS2023] WDF-P-2102,110.65908,-73.47524,G,893382.0,2.98,PUN,,3.918,1,0,0,1,2,0,0
1475,[HOO2023] F150DA-075,110.65979,-73.46586,G,980321.0,3.27,PSE,,3.628,1,0,0,1,1,0,0
1479,[DMD2023] 09544,110.66106,-73.47989,G,617573.0,2.06,PUN,,4.05,1,0,0,1,2,0,0
1486,[DMD2023] 012682,110.66204,-73.47522,G,911369.0,3.04,PSE,,3.875,3,0,0,3,5,0,0
1492,[MS2023] WDF-P-0237,110.66294,-73.46339,G,500653.0,1.67,PUN,,3.517,1,0,0,1,2,0,0
1496,[DMD2023] 001566,110.66379,-73.50017,G,3684450.0,12.29,PUN,,4.848,2,0,0,2,3,0,0
1499,[HOO2023] F150DA-019,110.66417,-73.48903,G,668537.0,2.23,PSE,,4.362,1,0,0,1,1,0,0
1500,[MS2023] WDF-P-0430,110.66418,-73.46451,G,836421.0,2.79,PUN,,3.525,1,0,0,1,2,0,0
1501,[ASF2023] SMACS0723_z16b,110.66423,-73.50227,G,143900.0,0.48,PUN,,4.938,5,0,0,5,10,0,0
1505,[ASF2023] SMACS0723_z11a,110.6646,-73.49451,G,3321701.0,11.08,PUN,,4.588,2,0,0,2,5,0,0
1508,[ACF2023] 10234,110.665,-73.50172,G,3423630.0,11.42,PSE,,4.905,3,0,0,3,6,0,0
1509,[HOO2023] F150DA-066,110.66504,-73.47003,G,896380.0,2.99,PSE,,3.666,2,0,0,2,1,0,0
1515,[MS2023] WDF-P-3289,110.66683,-73.48143,G,2398340.0,8.0,PUN,,4.029,1,0,0,1,2,0,0
1517,[HOO2023] F150DA-010,110.66704,-73.49614,G,1061265.0,3.54,PSE,,4.631,1,0,0,1,1,0,0
1520,[HOO2023] F200DA-006,110.66813,-73.50286,G,3147821.0,10.5,PSE,,4.923,1,0,0,1,1,0,0
1524,[HOO2023] F150DA-031,110.66938,-73.48347,G,3582520.0,11.95,PSE,,4.074,1,0,0,1,1,0,0
1525,[HOO2023] F150DA-060,110.66979,-73.47325,G,1121224.0,3.74,PSE,,3.699,1,0,0,1,1,0,0
1527,[HOO2023] F150DA-005,110.67087,-73.49858,G,902375.0,3.01,PSE,,4.697,1,0,0,1,1,0,0
1536,[DMD2023] 006200,110.67314,-73.48628,G,2934969.0,9.79,PUN,,4.138,2,0,0,2,4,0,0
1541,[MS2023] WDF-P-1210,110.67607,-73.46646,G,4496888.0,15.0,PUN,,3.397,1,0,0,1,2,0,0
1546,[RBI2023] TULLE,110.67696,-73.49653,G,26981.0,0.09,PUN,,4.536,1,0,0,1,1,0,0
1549,[MS2023] WDF-P-1729,110.67736,-73.4697,G,1142209.0,3.81,PUN,,3.476,1,0,0,1,1,0,0
1551,[MS2023] WDF-P-0658,110.67789,-73.46309,G,2512261.0,8.38,PUN,,3.277,1,0,0,1,2,0,0
1552,[HOO2023] F150DA-083,110.678,-73.45897,G,1313091.0,4.38,PSE,,3.176,1,0,0,1,1,0,0
1553,[MS2023] WDF-P-6060,110.67804,-73.49858,G,1220155.0,4.07,PUN,,4.618,1,0,0,1,2,0,0
1567,[MS2023] WDF-P-2691,110.68298,-73.4743,G,1052272.0,3.51,PUN,,3.55,1,0,0,1,2,0,0
1568,[HOO2023] F200DA-033,110.683,-73.48769,G,1723807.0,5.75,PSE,,4.076,2,0,0,2,1,0,0
1569,[RBI2023] MORAR,110.68342,-73.48774,G,779460.0,2.6,PUN,,4.073,1,0,0,1,2,0,0
1570,[RBI2023] HOLLAR,110.68342,-73.48774,G,2907987.0,9.7,PUN,,4.073,1,0,0,1,2,0,0
1572,[MS2023] WDF-P-2694,110.68426,-73.47407,G,440695.0,1.47,PUN,,3.524,1,0,0,1,2,0,0
1581,[HOO2023] F150DA-015,110.68642,-73.49078,G,902375.0,3.01,PSE,,4.17,1,0,0,1,1,0,0
1582,[HOO2023] F150DA-007,110.687,-73.49822,G,3294720.0,10.99,PSE,,4.505,1,0,0,1,1,0,0
1587,[HOO2023] F150DA-050,110.6875,-73.47692,G,581597.0,1.94,PSE,,3.585,1,0,0,1,1,0,0
1590,[ASF2023] SMACS0723_z10e,110.68877,-73.49182,G,3261742.0,10.88,PUN,,4.19,2,0,0,2,5,0,0
1595,[MS2023] WDF-P-5172,110.69055,-73.4889,G,1244139.0,4.15,PUN,,4.04,1,0,0,1,2,0,0
1596,[DMD2023] 022480,110.6909,-73.46293,G,2901991.0,9.68,PUN,,3.074,2,0,0,3,5,0,0
1603,[MS2023] WDF-P-4934,110.69163,-73.4905,G,542624.0,1.81,PUN,,4.099,1,0,0,1,2,0,0
1604,[HOO2023] F150DA-026,110.69175,-73.48558,G,1373050.0,4.58,PSE,,3.881,1,0,0,1,1,0,0
1609,[MS2023] WDF-P-2421,110.69387,-73.47046,G,26981.0,0.09,PUN,,3.265,1,0,0,1,1,0,0
1612,[ASF2023] SMACS0723_z10d,110.69457,-73.47803,G,2794066.0,9.32,PUN,,3.535,2,0,0,2,5,0,0
1614,[DMD2023] 21901,110.69484,-73.46371,G,947344.0,3.16,PUN,,3.037,1,0,0,1,2,0,0
1616,[RBI2023] BALDE,110.69525,-73.48169,G,1540933.0,5.14,PUN,,3.675,1,0,0,1,1,0,0
1619,[MS2023] HD2,110.69647,-73.47683,G,4020217.0,13.41,PUN,,3.464,1,0,0,1,1,0,0
1627,[ASF2023] SMACS0723_z12a,110.69756,-73.5005,G,3645477.0,12.16,PUN,,4.506,4,0,0,4,8,0,0
1630,[RBI2023] BERGA,110.69871,-73.46309,G,872396.0,2.91,PUN,,2.961,1,0,0,1,2,0,0
1631,[RBI2023] MOSELE,110.69871,-73.46309,G,104927.0,0.35,PUN,,2.961,1,0,0,1,2,0,0
1633,[DMD2023] 014391,110.69888,-73.47453,G,2839035.0,9.47,PUN,,3.344,1,0,0,1,2,0,0
1647,[HOO2023] F150DA-058,110.70117,-73.47425,G,887386.0,2.96,PSE,,3.303,1,0,0,1,1,0,0
1654,[RBI2023] STOCKE,110.70304,-73.48475,G,758475.0,2.53,PUN,,3.712,1,0,0,1,2,0,0
1655,[MS2023] WDF-P-3537,110.70329,-73.4757,G,1151203.0,3.84,PUN,,3.331,1,0,0,1,2,0,0
1660,[DMD2023] 003763,110.70474,-73.49202,G,2964948.0,9.89,PUN,,4.025,2,0,0,2,4,0,0
1662,[ASF2023] SMACS0723_z11e,110.70517,-73.46236,G,428703.0,1.43,PSE,,2.843,2,0,0,2,3,0,0
1663,[HOO2023] F150DA-078,110.70517,-73.46383,G,581597.0,1.94,PSE,,2.887,1,0,0,1,1,0,0
1677,[MS2023] WDF-P-3715,110.70955,-73.47618,G,464678.0,1.55,PUN,,3.271,1,0,0,1,1,0,0
1679,[RBI2023] KLAMA,110.70996,-73.47156,G,1618880.0,5.4,PUN,,3.085,2,0,0,1,1,0,0
1681,[DMD2023] 026598,110.71067,-73.46053,G,3234761.0,10.79,PUN,,2.708,1,0,0,1,2,0,0
1683,[MS2023] WDF-P-4620,110.71104,-73.48115,G,863402.0,2.88,PUN,,3.461,1,0,0,1,2,0,0
1692,[MS2023] WDF-P-5532,110.71288,-73.48666,G,200861.0,0.67,PUN,,3.688,1,0,0,1,2,0,0
1706,[ACF2023] 06115,110.71698,-73.46497,G,3279730.0,10.94,PSE,,2.753,2,0,0,2,4,0,0
1709,[HOO2023] F150DA-077,110.71762,-73.46539,G,434699.0,1.45,PSE,,2.758,1,0,0,1,1,0,0
1710,[ASF2023] SMACS0723_z12b,110.71774,-73.46542,G,3678454.0,12.27,PUN,,2.758,4,0,0,4,8,0,0
1711,[DMD2023] 004063,110.71796,-73.49233,G,3132832.0,10.45,PUN,,3.905,1,0,0,1,2,0,0
1714,WISEA J072252.67-733847.6,110.71946,-73.64656,G,17635.0,0.058824,PUN,,12.634,3,0,27,5,1,2,0
1716,[HOO2023] F150DA-008,110.71979,-73.49767,G,896380.0,2.99,PSE,,4.153,1,0,0,1,1,0,0
1717,[HOO2023] F150DA-082,110.71992,-73.46164,G,773465.0,2.58,PSE,,2.604,2,0,0,2,1,0,0
1719,[MS2023] WDF-P-4785,110.72043,-73.4808,G,212853.0,0.71,PUN,,3.337,1,0,0,1,2,0,0
1720,[MS2023] WDF-P-3004,110.72117,-73.46876,G,3003921.0,10.02,PUN,,2.83,1,0,0,1,1,0,0
1725,[DMD2023] 06486,110.72211,-73.48575,G,4230072.0,14.11,PUN,,3.546,1,0,0,1,2,0,0
1733,[ASF2023] SMACS0723_z11b,110.72429,-73.47311,G,596587.0,1.99,PUN,,2.961,2,0,0,2,3,0,0
1735,[MS2023] WDF-P-6327,110.72467,-73.48586,G,2239450.0,7.47,PUN,,3.525,1,0,0,1,2,0,0
1742,[HOO2023] F150DA-062,110.72592,-73.47319,G,539626.0,1.8,PSE,,2.944,1,0,0,1,1,0,0
1752,[MS2023] WDF-P-6862,110.73029,-73.48808,G,4970560.0,16.58,PUN,,3.575,1,0,0,1,2,0,0
1758,[MS2023] WDF-P-2859,110.73157,-73.46569,G,491660.0,1.64,PUN,,2.577,1,0,0,1,1,0,0
1760,[HOO2023] F150DA-020,110.73279,-73.48817,G,1049274.0,3.5,PSE,,3.555,2,0,0,2,1,0,0
1766,[HOO2023] F150DA-018,110.73342,-73.48942,G,3849336.0,12.84,PSE,,3.611,1,0,0,1,1,0,0
1770,[RBI2023] BUSCAR,110.73458,-73.47839,G,104927.0,0.35,PUN,,3.07,1,0,0,1,2,0,0
1771,[DMD2023] 008347,110.73483,-73.48348,G,3567531.0,11.9,PUN,,3.306,1,0,0,1,2,0,0
1777,[DMD2023] 005071,110.73692,-73.48986,G,2839035.0,9.47,PUN,,3.601,1,0,0,1,2,0,0
1780,[RBI2023] ORKENTAAL,110.73746,-73.48982,G,1813745.0,6.05,PUN,,3.594,1,0,0,1,2,0,0
1783,[ASF2023] SMACS0723_z10f,110.73891,-73.4879,G,575602.0,1.92,PUN,,3.484,1,0,0,1,2,0,0
1800,[DMD2023] 015019,110.74287,-73.47206,G,2901991.0,9.68,PUN,,2.692,2,0,0,2,4,0,0
1809,SMACS J0723:[NDA2023] 00721,110.74607,-73.45328,G,127112.0,0.424,SLS,,1.973,1,0,0,1,1,0,0
1820,SMACS J0723:[NDA2023] 00771,110.75026,-73.45102,G,452057.0,1.5079,S1L,,1.853,1,0,0,1,1,0,0
1828,[HOO2023] F150DA-039,110.75242,-73.47972,G,905373.0,3.02,PSE,,2.948,1,0,0,1,1,0,0
1830,SMACS J0723:[NDA2023] 00633,110.7533,-73.4577,G,598386.0,1.996,SLS,,1.995,1,0,0,1,1,0,0
1833,[HOO2023] F150DA-027,110.75429,-73.48531,G,1040280.0,3.47,PSE,,3.213,1,0,0,1,1,0,0
1839,SMACS J0723:[NDA2023] 00789,110.75555,-73.45007,G,114791.0,0.3829,SLS,,1.747,1,0,0,1,1,0,0
1842,[HOO2023] F150DB-048,110.75654,-73.455,G,1834730.0,6.12,PUN,,1.862,2,0,0,2,3,0,0
1843,SMACS J0723:[NDA2023] 00855,110.75676,-73.4461,G,322637.0,1.0762,S1L,,1.654,1,0,0,1,1,0,0
1844,[ASF2023] SMACS0723_z11c,110.75713,-73.44865,G,905373.0,3.02,PUN,,1.692,1,0,0,1,2,0,0
1851,SMACS J0723:[NDA2023] 01184,110.75826,-73.4551,G,594369.0,1.9826,SLS,,1.84,1,0,0,1,1,0,0
1854,SMACS J0723:[NDA2023] 00753,110.75886,-73.45193,G,116949.0,0.3901,SLS,,1.74,1,0,0,1,1,0,0
1858,SMACS J0723:[NDA2023] 01183,110.75906,-73.45582,G,114401.0,0.3816,SLS,,1.851,1,0,0,1,1,0,0
1860,[HOO2023] F150DB-075,110.75929,-73.44486,G,860404.0,2.87,PSE,,1.595,2,0,0,2,3,0,0
1869,SMACS J0723:[NDA2023] 00703,110.7608,-73.45425,G,113531.0,0.3787,SLS,,1.777,1,0,0,1,1,0,0
1874,[PFD2022a] Einstein Cross,110.76144,-73.4525,IrS,515313.0,1.7189,S1L,,1.717,3,0,0,3,1,0,0
1876,[HOO2023] F150DA-038,110.76229,-73.47947,G,821431.0,2.74,PSE,,2.843,1,0,0,1,1,0,0
1878,SMACS J0723:[NDA2023] 00621,110.76264,-73.45838,G,594548.0,1.9832,S1L,,1.889,1,0,0,1,1,0,0
1879,[DMD2023] 35470,110.76282,-73.44655,G,2839035.0,9.47,PUN,,1.561,1,0,0,1,2,0,0
1880,SMACS J0723:[NDA2023] 06300,110.7629,-73.45355,G,1365765.0,4.5557,S1L,,1.725,1,0,0,1,1,0,0
1886,WISEA J072303.17-732650.5,110.76381,-73.44747,IrS,592810.0,1.9774,SLS,,1.561,1,0,12,2,1,0,0
1887,SMACS J0723:[NDA2023] 00788.2,110.76446,-73.45034,VisS,929956.0,3.102,S1L,,1.614,1,0,0,1,1,0,0
1890,SMACS J0723:[NDA2023] 00788,110.76471,-73.4502,G,929177.0,3.0994,S1L,,1.606,1,0,0,1,1,0,0
1891,SMACS J0723:[NDA2023] 00788.1,110.76475,-73.45016,VisS,928427.0,3.0969,S1L,,1.605,1,0,0,1,1,0,0
1893,[DMD2023] 010566,110.76479,-73.47967,G,3606504.0,12.03,PUN,,2.83,2,0,0,2,3,0,0
1895,[MS2023] HD3p,110.76539,-73.45142,G,3807365.0,12.7,PUN,,1.627,1,0,0,1,1,0,0
1897,SMACS J0723-7327:[CYH2022] ID2,110.76593,-73.45171,G,738209.0,2.4624,SLS,,1.626,4,0,0,4,5,0,0
1900,[HOO2023] F200DA-040,110.76637,-73.48503,G,1181182.0,3.94,PSE,,3.097,1,0,0,1,1,0,0
1910,[HOO2023] F150DB-069,110.76775,-73.44839,G,3594512.0,11.99,PSE,,1.517,2,0,0,2,3,0,0
1913,WISEA J072304.62-732742.5,110.76894,-73.46184,IrS,118268.0,0.3945,SLS,,1.943,2,0,12,3,1,0,0
1916,SMACS J0723:[NDA2023] 01154,110.77036,-73.45962,G,608998.0,2.0314,SLS,,1.834,1,0,0,1,1,0,0
1917,SMACS J0723:[NDA2023] 01154.1,110.77038,-73.45958,VisS,599255.0,1.9989,SLS,,1.832,1,0,0,1,1,0,0
1918,SMACS J0723:[NDA2023] 01154.2,110.77071,-73.45981,VisS,618712.0,2.0638,S1L,,1.837,1,0,0,1,1,0,0
1919,SMACS J0723:[NDA2023] 00711,110.77081,-73.45387,G,564509.0,1.883,S1L,,1.619,1,0,0,1,1,0,0
1920,SMACS J0723:[NDA2023] 01153.2,110.77152,-73.45924,VisS,594848.0,1.9842,S1L,,1.804,1,0,0,1,1,0,0
1921,[HOO2023] F200DA-034,110.77167,-73.48706,G,1621877.0,5.41,PSE,,3.166,1,0,0,1,1,0,0
1923,SMACS J0723:[NDA2023] 01153.1,110.77169,-73.45954,VisS,595718.0,1.9871,S1L,,1.814,1,0,0,1,1,0,0
1924,SMACS J0723:[NDA2023] 01153,110.77183,-73.45956,G,595268.0,1.9856,S1L,,1.813,1,0,0,1,1,0,0
1926,SMACS J0723:[NDA2023] 00534.1,110.77244,-73.46244,VisS,213752.0,0.713,S1L,,1.926,1,0,0,1,1,0,0
1927,SMACS J0723:[NDA2023] 00534,110.77245,-73.46239,G,218249.0,0.728,S1L,,1.924,1,0,0,1,1,0,0
1929,[RBI2023] BISCHOFARN,110.77275,-73.44166,G,431701.0,1.44,PUN,,1.337,1,0,0,1,2,0,0
1932,SMACS J0723:[NDA2023] 00534.2,110.77282,-73.46247,VisS,222746.0,0.743,S1L,,1.923,1,0,0,1,1,0,0
1933,SMACS J0723:[NDA2023] 01205,110.77295,-73.45044,G,117069.0,0.3905,SLS,,1.485,1,0,0,1,1,0,0
1934,[HOO2023] F150DB-013,110.77304,-73.46406,G,890384.0,2.97,PSE,,1.99,2,0,0,2,3,0,0
1944,[MS2023] WDF-C-2724,110.77446,-73.46207,G,1819740.0,6.07,PUN,,1.886,1,0,0,1,2,0,0
1949,SMACS J0723:[NDA2023] 00560,110.77605,-73.46125,G,442044.0,1.4745,S1L,,1.831,1,0,0,1,1,0,0
1951,WISEA J072306.34-732631.9,110.77643,-73.44221,IrS,74948.0,0.25,PSE,,1.279,1,0,12,3,2,0,0
1952,[HOO2023] F200DB-086,110.77675,-73.4555,G,4376970.0,14.6,PUN,,1.592,3,0,0,3,3,0,0
1954,SMACS J0723:[NDA2023] 01117,110.7773,-73.46573,G,118688.0,0.3959,SLS,,2.02,1,0,0,1,1,0,0
1956,[HOO2023] F150DB-041,110.77763,-73.45706,G,506649.0,1.69,PSE,,1.639,2,0,0,2,3,0,0
1957,WISEA J072306.65-732756.8,110.77773,-73.4658,IrS,104927.0,0.35,PSE,,2.019,3,0,12,5,2,0,0
1961,SMACS J0723:[NDA2023] 01116,110.77819,-73.46593,G,116559.0,0.3888,SLS,,2.02,1,0,0,1,1,0,0
1962,SMACS J0723:[NDA2023] 01201,110.77869,-73.45266,G,115930.0,0.3867,SLS,,1.467,1,0,0,1,1,0,0
1966,SMACS J0723-7327:[ICR2022] 058,110.77943,-73.46719,IrS,613855.0,2.0476,S1L,,2.068,2,0,0,2,2,0,0
1968,[CSM2022] 0870,110.78023,-73.45701,G,117758.0,0.3928,SLS,,1.604,2,0,0,2,1,0,0
1972,[MS2023] WDF-C-1658,110.78082,-73.45287,G,3456608.0,11.53,PUN,,1.443,1,0,0,1,2,0,0
1974,SMACS J0723-7327:[ICR2022] 336,110.78109,-73.44844,IrS,569606.0,1.9,PSE,,1.308,1,0,0,1,1,0,0
1975,[HOO2023] F150DB-084,110.78142,-73.43994,G,899378.0,3.0,PSE,,1.182,2,0,0,2,3,0,0
1976,SMACS J0723-7327:[ICR2022] 331,110.78177,-73.44831,IrS,419710.0,1.4,PSE,,1.294,1,0,0,1,2,0,0
1977,SMACS J0723:[NDA2023] 01222,110.78181,-73.44841,G,539327.0,1.799,S1L,,1.296,1,0,0,1,1,0,0
1978,SMACS J0723:[NDA2023] 00497,110.78184,-73.46472,G,273621.0,0.9127,S1L,,1.925,1,0,0,1,1,0,0
1982,[MS2023] WDF-C-3520,110.78262,-73.46712,G,2901991.0,9.68,PUN,,2.033,1,0,0,1,2,0,0
1985,SMACS J0723-7327:[ICR2022] 063,110.78336,-73.46685,IrS,273321.0,0.9117,S1L,,2.013,2,0,0,2,2,0,0
1986,SMACS J0723-7327:[ICR2022] 376,110.78374,-73.44431,IrS,0.0,0.0,PSE,,1.181,1,0,0,1,1,0,0
1989,SMACS J0723:[NDA2023] 00516,110.78396,-73.46354,G,441564.0,1.4729,S1L,,1.847,1,0,0,1,1,0,0
1994,SMACS J0723-7327:[ICR2022] 312,110.78483,-73.44905,IrS,209855.0,0.7,PSE,,1.266,1,0,0,1,1,0,0
1996,SMACS J0723:[NDA2023] 00562,110.78515,-73.46098,G,114311.0,0.3813,SLS,,1.715,1,0,0,1,1,0,0
1999,SMACS J0723-7327:[SCB2020]1317,110.78585,-73.46736,G,2049082.0,6.835,PUN,,2.014,2,0,0,2,2,0,0
2001,[CSM2022] 0521,110.78601,-73.44823,G,104927.0,0.35,PSE,,1.226,2,0,0,2,1,0,0
2003,SMACS J0723-7327:[ICR2022] 353,110.78625,-73.44642,IrS,0.0,0.0,PSE,,1.179,1,0,0,1,1,0,0
2004,WISEA J072308.76-732629.2,110.78651,-73.44147,IrS,314782.0,1.05,PSE,,1.102,1,0,12,2,1,0,0
2013,[TBC2022] 08140,110.78801,-73.46182,G_Lens,1581256.0,5.2745,SLS,,1.723,5,0,0,6,9,0,0
2016,SMACS J0723:[NDA2023] 03861,110.78865,-73.47229,G,234018.0,0.7806,S1L,,2.244,1,0,0,1,1,0,0
2017,[RBI2023] SCHBANZ,110.78892,-73.45593,G,2476286.0,8.26,PUN,,1.451,1,0,0,1,1,0,0
2018,[RBI2023] RUTZER,110.78892,-73.45593,G,1328081.0,4.43,PUN,,1.451,1,0,0,1,1,0,0
2019,SMACS J0723-7327:[ICR2022] 019,110.78907,-73.47113,IrS,1334077.0,4.45,PSE,,2.179,1,0,0,1,2,0,0
2024,SMACS J0723-7327:[ICR2022] 349,110.79054,-73.44706,G_Lens,634961.0,2.118,SLS,,1.126,3,0,0,3,3,0,0
2025,SMACS J0723-7327:[ICR2022] 225,110.79126,-73.45615,IrS,314782.0,1.05,PSE,,1.431,1,0,0,1,1,0,0
2029,SMACS J0723-7327:[ICR2022] 358,110.79147,-73.44578,IrS,0.0,0.0,PSE,,1.082,1,0,0,1,1,0,0
2032,SMACS J0723-7327:[ICR2022] 035,110.79166,-73.4697,IrS,0.0,0.0,PSE,,2.083,1,0,0,1,1,0,0
2033,SMACS J0723-73:[MJR2023] 026.1,110.79171,-73.45663,G_Lens,863402.0,2.88,MUN,,1.446,2,0,0,2,1,0,0
2034,SMACS J0723-7327:[ICR2022] 355,110.79196,-73.44645,IrS,104927.0,0.35,PSE,,1.089,1,0,0,1,1,0,0
2035,SMACS J0723-7327:[ICR2022] 292,110.79199,-73.45143,IrS,413953.0,1.3808,S1L,,1.237,2,0,0,2,2,0,0
2039,SMACS J0723-73:[MJR2023] 025.1,110.7927,-73.44848,G_Lens,1178185.0,3.93,MUN,,1.132,2,0,0,2,2,0,0
2040,WISEA J072310.27-732651.8,110.79283,-73.44773,IrS,115270.0,0.3845,SLS,,1.109,3,0,12,4,2,0,0
2041,SMACS J0723-7327:[ICR2022] 276,110.79315,-73.45274,IrS,74948.0,0.25,PSE,,1.27,1,0,0,1,1,0,0
2042,SMACS J0723-7327:[ICR2022] 319,110.79342,-73.44947,IrS,316671.0,1.0563,S1L,,1.151,2,0,0,2,2,0,0
2043,SMACS J0723-7327:[ICR2022] 044,110.79344,-73.46823,IrS,0.0,0.0,PSE,,1.991,1,0,0,1,1,0,0
2046,SMACS J0723-7327:[ICR2022] 095,110.79392,-73.46441,IrS,263398.0,0.8786,S1L,,1.791,2,0,0,2,2,0,0
2047,[CSM2022] 0334,110.79431,-73.44432,G,117848.0,0.3931,SLS,,1.007,3,0,0,3,2,0,0
2049,SMACS J0723-7327:[ICR2022] 428,110.79431,-73.44061,IrS,254824.0,0.85,PSE,,0.964,1,0,0,1,2,0,0
2051,[CSM2022] 07.1,110.79462,-73.44916,G_Lens,1550227.0,5.171,SLS,,1.124,6,0,0,7,6,0,0
2052,SMACS J0723:[NDA2023] 00376.2,110.79487,-73.47127,VisS,591491.0,1.973,SLS,,2.141,1,0,0,1,1,0,0
2053,SMACS J0723-7327:[ICR2022] 047,110.79496,-73.46808,IrS,591790.0,1.974,SLS,,1.971,2,0,0,2,2,0,0
2055,SMACS J0723:[NDA2023] 00376,110.79518,-73.47135,G,589422.0,1.9661,SLS,,2.143,1,0,0,1,1,0,0
2056,SMACS J0723:[NDA2023] 00376.1,110.79523,-73.47136,VisS,586274.0,1.9556,SLS,,2.143,1,0,0,1,1,0,0
2059,[CSM2022] 07.2,110.79544,-73.44872,G_Lens,1879699.0,6.27,MLE,,1.098,6,0,0,7,4,0,0
2060,SMACS J0723:[NDA2023] 04155,110.79554,-73.47007,G,238425.0,0.7953,S1L,,2.071,1,0,0,1,1,0,0
2061,SMACS J0723:[NDA2023] 00376.3,110.79557,-73.47142,VisS,590501.0,1.9697,SLS,,2.144,1,0,0,1,1,0,0
2062,SMACS J0723-7327:[ICR2022] 012,110.79563,-73.47265,IrS,464678.0,1.55,PSE,,2.21,1,0,0,1,1,0,0
2063,SMACS J0723-7327:[ICR2022] 413,110.79564,-73.44087,IrS,404720.0,1.35,PSE,,0.943,1,0,0,1,1,0,0
2065,SMACS J0723:[NDA2023] 00244,110.79572,-73.47857,G,118148.0,0.3941,SLS,,2.535,1,0,0,1,1,0,0
