No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
2178,WISEA J115056.00-280403.7,177.73335,-28.06772,IrS,99201.0,0.330899,SUN,,1.909,1,0,18,3,1,0,0
2180,WISEA J115056.02-280502.2,177.73343,-28.08395,IrS,116831.0,0.389706,SUN,,1.613,1,0,12,2,1,0,0
2181,WISEA J115056.07-280515.8,177.73364,-28.08775,IrS,115449.0,0.385098,SUN,,1.632,1,0,12,2,1,0,0
2182,WISEA J115056.07-280751.2,177.73367,-28.13089,IrS,116923.0,0.390012,SUN,,3.203,1,0,12,2,1,0,0
2185,PLCK G287+32:[ZSM2017] 14.3,177.73379,-28.0687,G_Lens,224844.0,0.75,PUN,,1.898,1,0,0,1,1,0,0
2186,WISEA J115056.11-280816.1,177.7338,-28.13782,IrS,113598.0,0.378921,SUN,,3.571,1,0,18,3,1,0,0
2187,WISEA J115056.13-280718.2,177.73388,-28.12174,IrS,114204.0,0.380943,SUN,,2.75,1,0,12,2,1,0,0
2189,PLCK G287.0+32.9:[GDW2019] 217,177.73396,-28.12048,G,120185.0,0.400895,SUN,,2.693,1,0,0,1,1,0,0
2190,WISEA J115056.17-280131.3,177.73405,-28.02536,IrS,111938.0,0.373386,SUN,,3.932,1,0,12,2,1,0,0
2191,WISEA J115056.22-280649.3,177.73425,-28.1137,IrS,114645.0,0.382414,SUN,,2.394,1,0,12,2,1,0,0
2202,PLCK G287.0+32.9:[GDW2019] 220,177.73543,-28.12424,G,116918.0,0.389995,SUN,,2.92,1,0,0,1,1,0,0
2203,PLCK G287.0+32.9:[GDW2019] 221,177.73543,-28.12578,G,91566.0,0.305432,SUN,,2.995,1,0,0,1,1,0,0
2204,WISEA J115056.53-280633.9,177.73555,-28.10942,IrS,112015.0,0.373643,SUN,,2.267,1,0,12,2,1,0,0
2205,WISEA J115056.54-280737.4,177.73561,-28.12706,IrS,116526.0,0.38869,SUN,,3.064,1,0,12,2,1,0,0
2206,WISEA J115056.59-280607.9,177.73583,-28.1022,IrS,116157.0,0.387457,SUN,,2.025,1,0,12,2,1,0,0
2208,WISEA J115056.71-275957.0,177.73631,-27.99919,IrS,111794.0,0.372906,SUN,,5.436,1,0,12,2,1,0,0
2209,PLCK G287.0+32.9:[GDW2019] 225,177.73641,-28.13346,G,117225.0,0.391019,SUN,,3.41,1,0,0,1,1,0,0
2210,WISEA J115056.78-280932.8,177.73661,-28.15913,IrS,118252.0,0.394447,SUN,,4.797,1,0,12,2,1,0,0
2212,PLCK G287.0+32.9:[GDW2019] 228,177.73683,-28.21517,G,121447.0,0.405105,SUN,,8.02,1,0,0,1,1,0,0
2224,WISEA J115057.00-281115.3,177.73754,-28.1876,IrS,114987.0,0.383556,SUN,,6.429,1,0,12,3,2,0,0
2225,PLCK G287.0+32.9:[GDW2019] 231,177.73775,-28.10423,G,122115.0,0.407332,SUN,,2.176,1,0,0,1,1,0,0
2226,PLCK G287.0+32.9:[GDW2019] 232,177.73781,-28.08438,G,109266.0,0.364471,SUN,,1.844,1,0,0,1,1,0,0
2227,PLCK G287.0+32.9:[GDW2019] 233,177.73782,-28.12989,G,114426.0,0.381685,SUN,,3.27,1,0,0,1,1,0,0
2236,PLCK G287.0+32.9:[GDW2019] 234,177.73847,-28.08266,G,112457.0,0.375117,SUN,,1.883,1,0,0,1,1,0,0
2237,WISEA J115057.36-280750.2,177.73901,-28.13062,IrS,116599.0,0.388932,SUN,,3.342,1,0,12,2,1,0,0
2238,WISEA J115057.36-281249.6,177.73902,-28.21378,IrS,120133.0,0.400721,SUN,,7.966,1,0,12,2,1,0,0
2242,WISEA J115057.44-280809.2,177.73936,-28.13589,IrS,114070.0,0.380496,SUN,,3.616,1,0,12,2,1,0,0
2249,WISEA J115057.50-275949.0,177.7396,-27.99696,IrS,113571.0,0.378832,SUN,,5.62,1,0,12,2,1,0,0
2250,WISEA J115057.51-280825.7,177.73966,-28.14049,IrS,116108.0,0.387296,SUN,,3.86,1,0,12,2,1,0,0
2254,PLCK G287.0+32.9:[GDW2019] 241,177.73978,-28.09327,G,113760.0,0.379461,SUN,,2.012,1,0,0,1,1,0,0
