No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
2806,WISEA J065747.69-560126.6,104.44873,-56.02406,IrS,89938.0,0.3,PUN,,7.194,1,0,20,3,1,0,0
2824,SSTSL2 J065747.80-555511.9,104.44942,-55.91967,G,77946.0,0.26,PUN,,6.043,2,0,20,4,1,0,0
2851,[FBC2017] J065748.2-561036.9,104.45083,-56.17692,G,83942.0,0.28,PUN,,14.643,1,0,0,1,1,0,0
2857,WISEA J065748.20-560133.1,104.45097,-56.02595,IrS,98932.0,0.33,PUN,,7.203,1,0,20,3,1,0,0
2878,WISEA J065748.43-555701.8,104.45163,-55.95063,IrS,95934.0,0.32,PUN,,5.65,1,0,22,3,1,0,0
2901,WISEA J065748.56-555844.5,104.45237,-55.97905,IrS,91257.0,0.3044,SUN,,5.855,1,0,22,3,1,0,0
2912,SSTSL2 J065748.67-560107.6,104.45279,-56.01879,IrS,98932.0,0.33,PUN,,6.897,1,0,10,2,1,0,0
2927,WISEA J065748.77-554200.3,104.45321,-55.70009,IrS,89938.0,0.3,PUN,,16.114,1,0,12,2,1,0,0
2959,SSTSL2 J065749.05-555016.4,104.45438,-55.83791,IrS,98932.0,0.33,PUN,,8.815,1,0,8,2,1,0,0
2977,SSTSL2 J065749.26-560720.0,104.45529,-56.12223,IrS,89938.0,0.3,PUN,,11.617,1,0,4,2,1,0,0
2994,WISEA J065749.39-560128.5,104.45582,-56.02459,IrS,86940.0,0.29,PUN,,7.025,1,0,22,3,1,0,0
2997,SSTSL2 J065749.42-560030.1,104.45592,-56.00838,IrS,98932.0,0.33,PUN,,6.464,1,0,8,2,1,0,0
3011,[FBC2017] J065749.5-554616.1,104.45625,-55.77114,G,104927.0,0.35,PUN,,12.16,1,0,0,1,1,0,0
3021,WISEA J065749.56-554815.2,104.45654,-55.80423,IrS,71950.0,0.24,PUN,,10.422,1,0,20,3,1,0,0
3036,WISEA J065749.71-555300.4,104.45713,-55.88347,IrS,88409.0,0.2949,SUN,,6.837,1,0,20,3,1,0,0
3041,WISEA J065749.72-555455.1,104.45719,-55.91531,G,245830.0,0.82,UUN,,5.889,1,0,22,3,1,0,0
3066,SSTSL2 J065749.92-554824.9,104.45802,-55.80694,IrS,113921.0,0.38,PUN,,10.258,1,0,8,2,1,0,0
3076,SSTSL2 J065750.08-555718.7,104.45868,-55.9552,IrS,92936.0,0.31,PUN,,5.417,1,0,10,2,1,0,0
3099,SSTSL2 J065750.31-560709.6,104.45965,-56.11934,IrS,95934.0,0.32,PUN,,11.395,1,0,2,2,1,0,0
3103,SSTSL2 J065750.34-554301.6,104.45976,-55.71713,IrS,92936.0,0.31,PUN,,15.079,1,0,4,2,1,0,0
3104,WISEA J065750.34-555530.0,104.45978,-55.92502,IrS,86940.0,0.29,PUN,,5.613,1,0,22,3,1,0,0
3107,SSTSL2 J065750.35-554913.7,104.45982,-55.82048,XrayS,104927.0,0.35,PUN,,9.544,5,0,30,6,1,2,0
3117,SSTSL2 J065750.45-554342.7,104.46023,-55.72854,IrS,104927.0,0.35,PUN,,14.436,1,0,4,2,1,0,0
3119,SSTSL2 J065750.46-555419.7,104.46028,-55.90549,IrS,68952.0,0.23,PUN,,6.041,1,0,10,2,1,0,0
3128,WISEA J065750.51-555405.5,104.46048,-55.90155,IrS,65954.0,0.22,PUN,,6.147,1,0,28,4,1,0,0
3166,WISEA J065750.85-554537.5,104.46188,-55.76044,IrS,89938.0,0.3,PUN,,12.655,1,0,14,3,1,0,0
3168,WISEA J065750.90-560211.2,104.4619,-56.03625,IrS,92936.0,0.31,PUN,,7.331,1,0,20,3,1,0,0
3191,WISEA J065751.02-560454.2,104.46259,-56.08173,IrS,71950.0,0.24,PUN,,9.41,1,0,16,3,1,0,0
3207,WISEA J065751.12-554931.3,104.46303,-55.82538,IrS,80944.0,0.27,PUN,,9.241,1,0,20,3,1,0,0
3217,SSTSL2 J065751.19-554335.6,104.46333,-55.72656,IrS,110923.0,0.37,PUN,,14.508,1,0,4,2,1,0,0
3224,SSTSL2 J065751.24-555449.5,104.4635,-55.91375,IrS,104927.0,0.35,PUN,,5.729,1,0,10,2,1,0,0
3228,SSTSL2 J065751.27-554205.8,104.46366,-55.70163,IrS,83942.0,0.28,PUN,,15.908,1,0,4,2,1,0,0
3232,SSTSL2 J065751.30-555509.5,104.46376,-55.91932,IrS,116919.0,0.39,PUN,,5.595,1,0,8,2,1,0,0
3239,SMM J065751.4-560112,104.46419,-56.02209,G,809440.0,2.7,PUN,,6.712,2,0,12,2,1,0,0
3246,2MASS J06575148-5548305,104.46439,-55.80844,IrS,86940.0,0.29,PUN,,10.069,1,0,14,3,1,0,0
3278,NuSTAR J065751-5559.0,104.4655,-55.98416,G,460781.0,1.537,SUN,,5.533,1,0,3,1,1,0,0
3301,WISEA J065751.95-555126.5,104.46646,-55.85738,IrS,92936.0,0.31,PUN,,7.663,1,0,20,3,1,0,0
3302,WISEA J065751.95-560022.0,104.46647,-56.00613,IrS,71950.0,0.24,PUN,,6.092,1,0,22,3,1,0,0
3336,WISEA J065752.34-555304.2,104.46812,-55.88451,IrS,88739.0,0.296,SUN,,6.506,1,0,28,4,1,0,0
3352,WISEA J065752.48-561107.6,104.4687,-56.18547,IrS,98932.0,0.33,PUN,,14.904,1,0,12,2,1,0,0
3377,WISEA J065752.68-554253.8,104.4695,-55.71497,IrS,101929.0,0.34,PUN,,15.087,1,0,14,3,1,0,0
3394,SSTSL2 J065752.82-554628.3,104.4701,-55.77454,IrS,80944.0,0.27,PUN,,11.771,1,0,2,2,1,0,0
3403,[FBC2017] J065752.9-555913.8,104.47042,-55.98717,G,98932.0,0.33,PUN,,5.446,1,0,0,1,1,0,0
3404,SSTSL2 J065752.90-560113.5,104.47042,-56.02044,IrS,98932.0,0.33,PUN,,6.488,1,0,8,2,1,0,0
3416,WISEA J065753.02-554712.7,104.47092,-55.78688,IrS,86940.0,0.29,PUN,,11.094,1,0,12,2,1,0,0
3419,SSTSL2 J065753.06-554809.6,104.47109,-55.80269,IrS,101929.0,0.34,PUN,,10.254,1,0,2,2,1,0,0
3426,WISEA J065753.12-555020.3,104.47135,-55.839,IrS,89938.0,0.3,PUN,,8.413,1,0,26,4,1,0,0
